DATE,ADVANCE,DECLINE,UP VOL,DN VOL,DJIA,NYSE,TREND,TREND,A-D,SUMMATION,OSC UNCH'D,OSC TO 0,UV-DV,TREND,TREND,UV-DV,SUMMATION,OSC UNCH'D,OSC TO 0,10%,5%,PRICE,UNCHANGED
22-Dec-20,1335,1812,1470199,2597162,30015.51,-477,128.18,226.66,-98.48,4152.99,30,1999,-1126963,16840,315192,-298352,5837088,-281512,5685530,29946.13,29502.99,443.13,30389.26
23-Dec-20,2155,983,2866521,890010,30129.83,1172,232.56,273.93,-41.37,4111.63,191,1019,1976511,212807,398258,-185451,5651638,27356,3736375,29964.5,29534.34,430.16,30394.66
24-Dec-20,1894,1212,652899,1228766,30199.87,682,277.51,294.33,-16.83,4094.8,261,597,-575867,133940,349552,-215612,5436025,-81673,4230569,29988.03,29567.61,420.42,30408.46
28-Dec-20,1658,1509,1591334,1933412,30403.97,149,264.66,287.07,-22.41,4072.39,242,690,-342078,86338,314970,-228632,5207393,-142295,4430353,30029.63,29609.43,420.2,30449.83
29-Dec-20,1085,2047,1237506,2150089,30335.67,-962,141.99,224.61,-82.62,3989.76,59,1712,-912583,-13554,253593,-267147,4940246,-280701,5062235,30060.23,29645.74,414.49,30474.72
30-Dec-20,2165,987,2178032,931935,30409.56,1178,245.59,272.28,-26.69,3963.07,219,753,1246097,112411,303218,-190807,4749439,-78396,3737742,30095.17,29683.93,411.23,30506.4
31-Dec-20,1881,1268,1711162,1443318,30606.48,613,282.33,289.32,-6.99,3956.08,275,415,267844,127954,301449,-173495,4575945,-45541,3424357,30146.3,29730.06,416.24,30562.53
4-Jan-21,913,2254,1727263,3345602,30223.89,-1341,120,207.8,-87.81,3868.27,32,1788,-1618339,-46675,205460,-252135,4323810,-298810,4743888,30154.06,29754.75,399.31,30553.37
5-Jan-21,2291,872,3565495,1053303,30391.6,1419,249.9,268.36,-18.47,3849.81,231,601,2512192,209211,320796,-111585,4212225,97627,2329322,30177.81,29786.59,391.22,30569.03
6-Jan-21,2032,1160,4763214,1331570,30829.4,872,312.11,298.55,13.56,3863.37,326,54,3431644,531455,476339,55116,4267341,586571,-515751,30242.97,29838.73,404.24,30647.21
7-Jan-21,1925,1222,3534719,1561294,31041.13,703,351.2,318.77,32.43,3895.8,384,-265,1973425,675652,551193,124459,4391800,800111,-1689065,30322.79,29898.85,423.93,30746.72
8-Jan-21,1605,1513,2360584,2388136,31097.97,92,325.28,307.43,17.85,3913.64,343,-14,-27552,605331,522256,83076,4474876,688407,-973106,30400.31,29958.81,441.5,30841.8
11-Jan-21,1259,1895,2444996,2007135,31008.69,-636,229.15,260.26,-31.11,3882.54,198,820,437861,588584,518036,70548,4545424,659133,-751835,30461.14,30011.3,449.84,30910.98
12-Jan-21,2112,1049,3754752,1249799,31068.69,1063,312.53,300.4,12.14,3894.67,325,82,2504953,780221,617382,162839,4708264,943061,-2313727,30521.9,30064.17,457.73,30979.62
13-Jan-21,1670,1496,2035953,2467674,31060.47,174,298.68,294.08,4.61,3899.28,303,211,-431721,659027,564927,94100,4802364,753127,-1128879,30575.76,30113.99,461.77,31037.52
14-Jan-21,2202,968,3839921,1303928,30991.52,1234,392.21,341.07,51.14,3950.42,443,-579,2535993,846724,663480,183244,4985607,1029967,-2634905,30617.33,30157.86,459.47,31076.8
15-Jan-21,1020,2144,1719325,3637243,30814.26,-1124,240.59,267.82,-27.23,3923.19,213,758,-1917918,570259,534410,35849,5021457,606109,-110878,30637.03,30190.68,446.34,31083.37
19-Jan-21,1979,1194,3229228,1758561,30930.52,785,295.03,293.68,1.36,3924.55,296,269,1470667,660300,581223,79077,5100534,739377,-842167,30666.37,30227.68,438.7,31105.07
20-Jan-21,2006,1145,2344212,2202227,31188.38,861,351.63,322.04,29.59,3954.13,381,-210,141985,608469,559261,49208,5149742,657676,-326476,30718.58,30275.71,442.86,31161.44
21-Jan-21,1226,1928,1815888,2641559,31176.01,-702,246.27,270.84,-24.58,3929.56,222,713,-825671,465055,490014,-24960,5124782,440095,939290,30764.32,30320.73,443.59,31207.91
22-Jan-21,1690,1481,2804551,2265997,30996.98,209,242.54,267.75,-25.21,3904.35,217,722,538554,472405,492441,-20037,5104745,452368,853104,30787.58,30354.54,433.05,31220.63
25-Jan-21,1320,1890,4089425,2842339,30960,-570,161.29,225.86,-64.58,3839.77,97,1388,1247086,549873,530174,19699,5124444,569572,175589,30804.83,30384.81,420.01,31224.84
26-Jan-21,1318,1857,2998444,2917007,30937.04,-539,91.26,187.62,-96.36,3743.41,-5,1922,81437,503029,507737,-4708,5119737,498322,592474,30818.05,30412.42,405.62,31223.67
27-Jan-21,543,2677,5418824,4379804,30303.17,-2134,-131.27,71.54,-202.81,3540.61,-334,3722,1039020,556628,534301,22327,5142064,578956,132410,30766.56,30406.96,359.6,31126.16
28-Jan-21,2213,970,3483920,3364709,30603.36,1243,6.16,130.11,-123.95,3416.65,-118,2361,119211,512887,513546,-660,5141404,512227,525425,30750.24,30416.78,333.46,31083.7
29-Jan-21,860,2309,1848891,4802669,29982.62,-1449,-139.36,51.16,-190.51,3226.16,-330,3480,-2953778,166220,340180,-173960,4967444,-7740,3471463,30673.48,30395.07,278.4,30951.88
1-Feb-21,2522,702,4336479,1038517,30211.91,1820,56.58,139.6,-83.02,3143.15,-26,1634,3297962,479394,488069,-8675,4958769,470719,644220,30627.32,30385.91,241.41,30868.73
2-Feb-21,2443,761,3022931,2435128,30687.48,1682,219.12,216.72,2.4,3145.55,222,173,587803,490235,493056,-2821,4955948,487414,543832,30633.34,30400.99,232.34,30865.68
3-Feb-21,1854,1345,3476255,1368322,30723.6,509,248.11,231.33,16.78,3162.33,265,-71,2107933,652005,573800,78205,5034153,730210,-833891,30642.36,30417.12,225.24,30867.6
4-Feb-21,2338,874,3132222,1747138,31055.86,1464,369.7,292.97,76.73,3239.06,446,-1088,1385084,725313,614364,110949,5145102,836262,-1382714,30683.71,30449.06,234.65,30918.37
5-Feb-21,2151,1059,3184640,1543795,31148.24,1092,441.93,332.92,109.01,3348.07,551,-1629,1640845,816866,665688,151178,5296280,968044,-2055515,30730.17,30484.02,246.15,30976.31
8-Feb-21,2353,861,3418758,1231250,31385.76,1492,546.94,390.87,156.06,3504.13,703,-2418,2187508,953930,741779,212151,5508431,1166081,-3076941,30795.72,30529.11,266.62,31062.34
9-Feb-21,1854,1373,2142413,2399239,31375.83,481,540.34,395.38,144.96,3649.1,685,-2214,-256826,832855,691849,141006,5649437,973860,-1846255,30853.74,30571.44,282.29,31136.03
10-Feb-21,1635,1576,2608384,2214972,31437.8,59,492.21,378.56,113.65,3762.75,606,-1667,393412,788910,676927,111983,5761420,900894,-1338773,30912.14,30614.76,297.38,31209.52
11-Feb-21,1477,1763,1900115,2682396,31430.7,-286,414.39,345.33,69.06,3831.8,483,-898,-782281,631791,603967,27825,5789245,659616,103124,30964,30655.56,308.44,31272.44
12-Feb-21,1782,1449,2678953,1398892,31458.4,333,406.25,344.71,61.53,3893.34,468,-763,1280061,696618,637771,58847,5848092,755465,-421472,31013.44,30695.7,317.74,31331.18
16-Feb-21,1515,1745,3076110,1986156,31522.75,-230,342.62,315.98,26.64,3919.98,369,-164,1089954,735952,660380,75571,5923663,811523,-699903,31064.37,30737.05,327.32,31391.69
17-Feb-21,1377,1839,2095832,2587451,31613.02,-462,262.16,277.08,-14.92,3905.06,247,546,-491619,613195,602781,10414,5934077,623609,415325,31119.23,30780.85,338.38,31457.62
18-Feb-21,1046,2174,1160341,3623915,31493.34,-1128,123.14,206.83,-83.68,3821.38,39,1713,-2463574,305518,449463,-143945,5790132,161573,3040472,31156.64,30816.47,340.17,31496.81
19-Feb-21,2133,1082,3354191,1503840,31494.32,1051,215.93,249.03,-33.1,3788.28,183,845,1850351,460001,519507,-59506,5730626,400495,1590616,31190.41,30850.37,340.05,31530.46
22-Feb-21,1564,1687,3167214,2635120,31521.69,-123,182.04,230.43,-48.4,3739.88,134,1102,532094,467210,520137,-52926,5677700,414284,1472806,31223.54,30883.93,339.61,31563.15
23-Feb-21,1257,1974,2992584,3222959,31537.35,-717,92.13,183.06,-90.93,3648.96,1,1820,-230375,397452,482611,-85159,5592541,312293,2015474,31254.92,30916.6,338.32,31593.24
24-Feb-21,2166,1091,4516299,1349893,31961.86,1075,190.42,227.66,-37.24,3611.72,153,898,3166406,674347,616801,57547,5650088,731894,-419038,31325.61,30968.87,356.75,31682.36
25-Feb-21,424,2859,993508,5556364,31402.01,-2435,-72.12,94.52,-166.65,3445.07,-239,3094,-4562856,150627,357818,-207191,5442897,-56564,4087254,31333.25,30990.52,342.73,31675.98
26-Feb-21,1371,1891,1586822,4868119,30932.37,-520,-116.91,63.8,-180.71,3264.36,-298,3317,-3281297,-192565,175862,-368428,5074469,-560993,6807558,31293.17,30987.62,305.55,31598.72
1-Mar-21,2624,651,4252322,821805,31535.51,1973,92.08,159.26,-67.18,3197.19,25,1368,3430517,169743,338595,-168852,4905617,891,3377932,31317.4,31015.01,302.39,31619.79
2-Mar-21,1394,1863,2694671,2724539,31391.52,-469,35.97,127.85,-91.87,3105.31,-56,1782,-29868,149782,320172,-170390,4735227,-20608,3387192,31324.81,31033.84,290.98,31615.79
3-Mar-21,1551,1730,3192282,2979525,31270.09,-179,14.48,112.5,-98.03,3007.28,-84,1877,212757,156079,314801,-158722,4576505,-2642,3171792,31319.34,31045.65,273.69,31593.03
4-Mar-21,730,2554,2284466,4818879,30924.14,-1824,-169.37,15.68,-185.05,2822.23,-354,3347,-2534413,-112970,172340,-285310,4291195,-398280,5307925,31279.82,31039.57,240.25,31520.07
5-Mar-21,2543,723,4841378,1947531,31496.3,1820,29.57,105.89,-76.33,2745.91,-47,1480,2893847,187712,308416,-120704,4170491,67008,2481086,31301.47,31062.41,239.06,31540.53
8-Mar-21,1990,1279,3320787,2525413,31802.44,711,97.71,136.15,-38.44,2707.46,59,828,795374,248478,332764,-84286,4086206,164192,1849904,31351.57,31099.41,252.15,31603.72
9-Mar-21,1983,1281,3295638,2160507,31832.74,702,158.14,164.44,-6.3,2701.16,152,278,1135131,337143,372882,-35739,4050467,301405,1016178,31399.68,31136.08,263.6,31663.29
10-Mar-21,2441,824,4035221,1701547,32297.02,1617,304.02,237.07,66.95,2768.11,371,-968,2333674,536796,470922,65875,4116342,602671,-714825,31489.42,31194.13,295.29,31784.71
11-Mar-21,2427,858,3550943,1785135,32485.59,1569,430.52,303.67,126.86,2894.97,557,-1980,1765808,659698,535666,124032,4240374,783729,-1696904,31589.03,31258.7,330.34,31919.37
12-Mar-21,1845,1412,3027680,1433639,32778.64,433,430.77,310.13,120.64,3015.61,551,-1861,1594041,753132,588585,164547,4404921,917679,-2373266,31707.99,31334.7,373.3,32081.29
15-Mar-21,2054,1241,3160960,1744734,32953.46,813,468.99,335.28,133.72,3149.32,603,-2072,1416226,819441,629967,189475,4594395,1008916,-2780576,31832.54,31415.63,416.91,32249.45
16-Mar-21,1120,2156,1075740,3530446,32825.95,-1036,318.49,266.71,51.78,3201.1,370,-665,-2454706,492027,475733,16294,4610689,508320,182450,31931.88,31486.15,445.73,32377.61
17-Mar-21,1804,1425,3158355,1298446,33015.37,379,324.54,272.33,52.22,3253.32,377,-668,1859909,628815,544942,83873,4694562,712688,-964771,32040.23,31562.61,477.62,32517.85
18-Mar-21,702,2614,1384668,3668670,32862.3,-1912,100.89,163.11,-62.22,3191.1,39,1283,-2284002,337533,403495,-65962,4628600,271572,1590802,32122.44,31627.59,494.84,32617.28
19-Mar-21,1797,1463,3822757,4008597,32627.97,334,124.2,171.66,-47.45,3143.64,77,1026,-185840,285196,374028,-88832,4539768,196364,1973006,32172.99,31677.61,495.38,32668.37
22-Mar-21,1449,1825,1632361,2594290,32731.2,-376,74.18,144.27,-70.09,3073.55,4,1406,-961929,160483,307230,-146747,4393021,13737,2948672,32228.81,31730.29,498.52,32727.33
23-Mar-21,743,2553,569191,4065094,32423.15,-1810,-114.24,46.56,-160.8,2912.76,-275,2941,-3495903,-205155,117073,-322229,4070793,-527384,5917191,32248.25,31764.94,483.31,32731.56
24-Mar-21,1427,1862,1313463,3264618,32420.06,-435,-146.31,22.48,-168.79,2743.96,-315,3061,-1951155,-379755,13662,-393417,3677375,-773173,7095173,32265.43,31797.69,467.74,32733.16
25-Mar-21,2133,1136,3733162,1125538,32619.48,997,-31.98,71.21,-103.19,2640.77,-135,1929,2607624,-81017,143360,-224377,3452998,-305395,4182154,32300.83,31838.78,462.05,32762.88
26-Mar-21,2554,752,3269902,1946027,33072.88,1802,151.42,157.75,-6.33,2634.44,145,272,1323875,59472,202386,-142914,3310084,-83442,2774837,32378.04,31900.49,477.55,32855.59
29-Mar-21,1092,2233,1417494,3119293,33171.37,-1141,22.17,92.81,-70.63,2563.81,-48,1364,-1701799,-116655,107177,-223832,3086252,-340487,4136149,32457.37,31964.03,493.34,32950.71
30-Mar-21,2067,1235,2689162,1314652,33066.96,832,103.16,129.77,-26.61,2537.19,77,609,1374510,32461,170543,-138082,2948170,-105621,2656018,32518.33,32019.18,499.15,33017.48
31-Mar-21,1814,1505,2157232,2485566,32981.55,309,123.74,138.73,-14.99,2522.21,109,409,-328334,-3618,145599,-149218,2798953,-152836,2831517,32564.65,32067.3,497.36,33062.01
1-Apr-21,2664,666,2779506,1341106,33153.21,1998,311.17,231.69,79.47,2601.68,391,-1199,1438400,140584,210239,-69656,2729297,70928,1464044,32623.51,32121.59,501.92,33125.42
5-Apr-21,2095,1238,2426960,1647835,33527.19,857,365.75,262.96,102.79,2704.47,469,-1587,779125,204438,238684,-34246,2695051,170192,855111,32713.88,32191.87,522,33235.88
6-Apr-21,2002,1312,2548536,1466425,33430.24,690,398.18,284.31,113.86,2818.33,512,-1765,1082111,292205,280855,11350,2706401,303555,76555,32785.51,32253.79,531.72,33317.23
7-Apr-21,1407,1884,1851972,2180889,33446.26,-477,310.66,246.25,64.41,2882.75,375,-913,-328917,230093,250366,-20274,2686127,209819,615291,32851.59,32313.41,538.17,33389.76
8-Apr-21,2058,1233,1940889,1924534,33503.57,825,362.09,275.18,86.91,2969.65,449,-1289,16355,208719,238666,-29947,2656180,178772,777709,32916.79,32372.92,543.86,33460.65
9-Apr-21,1821,1472,1856631,1744901,33800.6,349,360.78,278.87,81.91,3051.56,443,-1195,111730,199020,232319,-33299,2622881,165721,831700,33005.17,32444.31,560.86,33566.03
12-Apr-21,1640,1644,1438084,2167609,33745.4,-4,324.3,264.73,59.57,3111.14,384,-808,-729525,106166,184227,-78061,2544820,28104,1589329,33079.19,32509.36,569.83,33649.02
13-Apr-21,1608,1701,1777158,1878806,33677.27,-93,282.57,246.84,35.73,3146.87,318,-396,-101648,85384,169933,-84549,2460271,835,1691813,33139,32567.76,571.24,33710.24
14-Apr-21,1921,1359,2514533,1334815,33730.89,562,310.52,262.6,47.91,3194.78,358,-600,1179718,194818,220422,-25605,2434667,169213,681308,33198.19,32625.91,572.28,33770.46
15-Apr-21,2081,1202,2053161,1870486,34035.99,879,367.37,293.42,73.94,3268.73,441,-1038,182675,193603,218535,-24932,2409735,168672,667304,33281.97,32696.42,585.55,33867.52
16-Apr-21,1844,1443,2761966,1504237,34200.67,401,370.73,298.8,71.93,3340.65,443,-996,1257729,300016,270495,29521,2439256,329537,-260887,33373.84,32771.63,602.21,33976.05
19-Apr-21,1099,2191,1603520,2188100,34077.63,-1092,224.46,229.26,-4.8,3335.85,220,316,-584580,211556,227741,-16185,2423072,195372,519064,33444.22,32836.93,607.29,34051.51
20-Apr-21,877,2440,1037210,3283549,33821.3,-1563,45.71,139.65,-93.94,3241.91,-48,1831,-2246339,-34233,104037,-138270,2284801,-172503,2592900,33481.93,32886.15,595.78,34077.7
21-Apr-21,2613,712,3365567,455526,34137.31,1901,231.24,227.72,3.52,3245.44,235,164,2910041,260194,244337,15857,2300658,276051,-41090,33547.46,32948.71,598.76,34146.22
22-Apr-21,1276,2004,1728844,2483043,33815.9,-728,135.32,179.93,-44.61,3200.82,91,983,-754199,158755,194410,-35655,2265003,123099,836209,33574.31,32992.07,582.24,34156.55
23-Apr-21,2567,741,3003203,575278,34043.49,1826,304.38,262.23,42.15,3242.97,347,-496,2427925,385672,306086,79586,2344589,465258,-1126459,33621.23,33044.64,576.59,34197.81
26-Apr-21,2074,1230,2660222,997701,33981.57,844,358.35,291.32,67.02,3310,425,-915,1662521,513357,373908,139449,2484038,652806,-2136174,33657.26,33091.48,565.78,34223.04
27-Apr-21,1636,1649,1897695,1803261,33984.93,-13,321.21,276.11,45.11,3355.1,366,-536,94434,471465,359934,111530,2595568,582995,-1647613,33690.03,33136.16,553.87,34243.9
28-Apr-21,1925,1354,2337762,1392944,33820.38,571,346.19,290.85,55.34,3410.44,402,-705,944818,518800,389178,129622,2725190,648421,-1944009,33703.06,33170.37,532.7,34235.76
